locusId	sysName	type	scaffoldId	begin	end	strand	original_name	desc	name	Product	ecocyc_id
ECD_02657	ECD_02657	1	CP001509	2778423	2779523	-		23S rRNA C2498 2'-O-ribose methyltransferase, SAM-dependent	rlmM	23S rRNA 2'-<i>O</i>-ribose C2498 methyltransferase	ECD_RS13855
ECD_02658	ECD_02658	1	CP001509	2779516	2779911	-		UPF0382 family inner membrane protein	ygdD	DUF423 domain-containing inner membrane protein YgdD	ECD_RS13860
ECD_02659	ECD_02659	1	CP001509	2779930	2780847	-		glycine cleavage system transcriptional activator; autorepressor	gcvA	DNA-binding transcriptional dual regulator GcvA	ECD_RS13865
ECD_02660	ECD_02660	1	CP001509	2781198	2781425	-		DUF903 family verified lipoprotein	ygdI	DUF903 domain-containing lipoprotein YgdI	ECD_RS13870
ECD_02661	ECD_02661	1	CP001509	2781617	2782822	+		cysteine sulfinate desulfinase	csdA	cysteine sulfinate desulfinase	ECD_RS13875
ECD_02662	ECD_02662	1	CP001509	2782822	2783265	+		CsdA-binding activator; Fe-S protein	csdE	sulfur acceptor protein CsdE	ECD_RS13880
ECD_02663	ECD_02663	1	CP001509	2783316	2784122	-		tRNA threonylcarbamoyladenosine dehydratase; sulfur acceptor for CsdA	tcdA	tRNA threonylcarbamoyladenosine dehydratase	ECD_RS13885
ECD_02664	ECD_02664	1	CP001509	2784361	2785458	-		membrane-bound lytic murein transglycosylase A	mltA	membrane-bound lytic murein transglycosylase A	ECD_RS13890
ECD_t00051	ECD_t00051	5	CP001509	2785667	2785743	+		tRNA-Met	RS13895	tRNA-Met	ECD_RS13895
ECD_t00052	ECD_t00052	5	CP001509	2785777	2785853	+		tRNA-Met	RS13900	tRNA-Met	ECD_RS13900
ECD_t00053	ECD_t00053	5	CP001509	2785887	2785963	+		tRNA-Met	RS13905	tRNA-Met	ECD_RS13905
ECD_02665	ECD_02665	1	CP001509	2786037	2787290	-		N-acetylmuramoyl-L-alanine amidase	amiC	<i>N</i>-acetylmuramoyl-L-alanine amidase C	ECD_RS13910
ECD_02666	ECD_02666	1	CP001509	2787522	2788853	+		amino acid N-acetyltransferase and inactive acetylglutamate kinase	argA	N-acetylglutamate synthase	ECD_RS13915
ECD_02667	ECD_02667	1	CP001509	2788915	2790741	-		exonuclease V (RecBCD complex), alpha chain	recD	exodeoxyribonuclease V subunit RecD	ECD_RS13920
ECD_02668	ECD_02668	1	CP001509	2790741	2794283	-		exonuclease V (RecBCD complex), beta subunit	recB	exodeoxyribonuclease V subunit RecB	ECD_RS13925
ECD_02669	ECD_02669	1	CP001509	2794276	2797164	-		protease III	ptrA	protease 3	ECD_RS13930
ECD_02670	ECD_02670	1	CP001509	2797340	2800708	-		exonuclease V (RecBCD complex), gamma chain	recC	exodeoxyribonuclease V subunit RecC	ECD_RS13935
ECD_02671	ECD_02671	1	CP001509	2800721	2801044	-		putative prepilin peptidase-dependent protein	ppdC	prepilin-type N-terminal cleavage/methylation domain-containing protein PpdC	ECD_RS13940
ECD_02672	ECD_02672	1	CP001509	2801029	2801436	-		DUF2509 family protein	ygdB	DUF2509 domain-containing protein YgdB	ECD_RS13945
ECD_02673	ECD_02673	1	CP001509	2801433	2801996	-		putative prepilin peptidase-dependent protein	ppdB	prepilin-type N-terminal cleavage/methylation domain-containing protein PpdB	ECD_RS13950
ECD_02674	ECD_02674	1	CP001509	2801987	2802457	-		putative prepilin peptidase-dependent protein	ppdA	prepilin-type N-terminal cleavage/methylation domain-containing protein PpdA	ECD_RS13955
ECD_02675	ECD_02675	1	CP001509	2802642	2803436	-		thymidylate synthetase	thyA	thymidylate synthase	ECD_RS13960
ECD_02676	ECD_02676	1	CP001509	2803443	2804318	-		phosphatidylglycerol-prolipoprotein diacylglyceryl transferase	lgt	phosphatidylglycerol--prolipoprotein diacylglyceryl transferase	ECD_RS13965
ECD_02677	ECD_02677	1	CP001509	2804469	2806715	-		PEP-protein phosphotransferase enzyme I; GAF domain containing protein	ptsP	phosphoenolpyruvate-protein phosphotransferase PtsP	ECD_RS13970
ECD_02678	ECD_02678	1	CP001509	2806728	2807258	-		RNA pyrophosphohydrolase	rppH	RNA pyrophosphohydrolase	ECD_RS13975
ECD_04354	ECD_04354	1	CP001509	2807611	2807757	-		nucleoid-associated oriC-binding protein; H-NS and StpA stabilizing factor			
ECD_02679	ECD_02679	1	CP001509	2807943	2808632	+		methyl-directed mismatch repair protein	mutH	DNA mismatch repair protein MutH	ECD_RS13990
ECD_02680	ECD_02680	1	CP001509	2808701	2809414	+		UPF0053 family inner membrane protein	RS13995	TerC family protein	ECD_RS13995
ECD_02681	ECD_02681	1	CP001509	2809552	2809770	+		DUF903 family verified lipoprotein	ygdR	DUF903 domain-containing lipoprotein YgdR	ECD_RS14000
ECD_02682	ECD_02682	1	CP001509	2809878	2810918	+		putative NADP(H)-dependent aldo-keto reductase	tas	putative NADP(H)-dependent aldo-keto reductase Tas	ECD_RS14005
ECD_02683	ECD_02683	1	CP001509	2810950	2812143	-		lysophospholipid transporter	lplT	lysophospholipid transporter	ECD_RS14010
ECD_02684	ECD_02684	1	CP001509	2812136	2814295	-		fused 2-acylglycerophospho-ethanolamine acyl transferase/acyl-acyl carrier protein synthetase	aas	fused 2-acylglycerophospho-ethanolamine acyltransferase/acyl-acyl carrier protein synthetase	ECD_RS14015
ECD_02685	ECD_02685	1	CP001509	2814881	2815912	+		galactose-inducible d-galactose regulon transcriptional repressor; autorepressor	galR	DNA-binding transcriptional dual regulator GalR	ECD_RS14020
ECD_02686	ECD_02686	1	CP001509	2815919	2817181	-		diaminopimelate decarboxylase, PLP-binding	lysA	diaminopimelate decarboxylase	ECD_RS14025
ECD_02687	ECD_02687	1	CP001509	2817303	2818238	+		transcriptional activator of lysA; autorepressor	lysR	DNA-binding transcriptional dual regulator LysR	ECD_RS14030
ECD_02688	ECD_02688	1	CP001509	2818225	2818917	-		Asp/Glu_racemase family protein	ygeA	amino acid racemase YgeA	ECD_RS14035
ECD_02689	ECD_02689	1	CP001509	2819046	2820464	-		arabinose transporter	araE	arabinose:H<sup>+</sup> symporter	ECD_RS14040
ECD_04282	ECD_04282	1	CP001509	2821024	2821545	+		IS150 hypothetical protein			
ECD_04283	ECD_04283	1	CP001509	2821542	2822393	+		IS150 putative transposase			
ECD_02691	ECD_02691	1	CP001509	2823016	2823852	-		hexuronate isomerase	kduI	5-dehydro-4-deoxy-D-glucuronate isomerase	ECD_RS14065
ECD_02692	ECD_02692	1	CP001509	2824139	2825320	-		short chain acyltransferase	yqeF	putative acyltransferase	ECD_RS14070
ECD_02693	ECD_02693	1	CP001509	2825576	2826805	+		putative transporter	yqeG	putative transporter YqeG	ECD_RS14075
ECD_02694	ECD_02694	1	CP001509	2827265	2827834	+		putative LuxR family transcriptional regulator	RS14080	hypothetical protein	ECD_RS14080
ECD_02695	ECD_02695	1	CP001509	2827872	2828180	+		putative transposase-related protein			
ECD_02696	ECD_02696	1	CP001509	2828237	2829043	+		putative transposase for IS3	RS14090	IS3 family transposase	ECD_RS14090
ECD_02697	ECD_02697	1	CP001509	2829057	2829608	-		hypothetical protein	RS14095	hypothetical protein	ECD_RS14095
ECD_t00054	ECD_t00054	5	CP001509	2829846	2829919	-		tRNA-Gly	RS14100	tRNA-Gly	ECD_RS14100
ECD_02698	ECD_02698	1	CP001509	2829998	2830753	-		LysM domain-containing M23 family putative peptidase; septation lipoprotein	actS	amidase activator	ECD_RS14105
ECD_02699	ECD_02699	1	CP001509	2831207	2833465	+		xanthine dehydrogenase, molybdenum binding subunit	xdhA	putative xanthine dehydrogenase molybdenum-binding subunit XdhA	ECD_RS14110
ECD_02700	ECD_02700	1	CP001509	2833476	2834354	+		xanthine dehydrogenase, FAD-binding subunit	xdhB	putative xanthine dehydrogenase FAD-binding subunit XdhB	ECD_RS14115
ECD_02701	ECD_02701	1	CP001509	2834351	2834830	+		xanthine dehydrogenase, Fe-S binding subunit	xdhC	putative xanthine dehydrogenase iron-sulfur-binding subunit XdhC	ECD_RS14120
ECD_02702	ECD_02702	1	CP001509	2834870	2836648	-		putative sigma-54-interacting transcriptional activator	ygeV	putative &sigma;<sup>54</sup>-dependent transcriptional regulator YgeV	ECD_RS14125
ECD_02703	ECD_02703	1	CP001509	2837124	2838314	+		putative carbamoyltransferase	ygeW	putative carbamoyltransferase YgeW	ECD_RS14130
ECD_02704	ECD_02704	1	CP001509	2838372	2839568	+		2,3-diaminopropionate ammonia lyase, PLP-dependent	ygeX	2,3-diaminopropionate ammonia-lyase	ECD_RS14135
ECD_02705	ECD_02705	1	CP001509	2839626	2840837	+		putative peptidase	ygeY	putative peptidase YgeY	ECD_RS14140
ECD_02706	ECD_02706	1	CP001509	2840890	2842275	+		D-stereospecific phenylhydantoinase	hyuA	phenylhydantoinase	ECD_RS14145
ECD_02707	ECD_02707	1	CP001509	2842323	2843255	+		putative amino acid kinase	yqeA	putative amino acid kinase YqeA	ECD_RS14150
ECD_02708	ECD_02708	1	CP001509	2843476	2845101	-		XdhC-CoxI family protein with NAD(P)-binding Rossman fold	yqeB	XdhC-CoxI family protein YqeB	ECD_RS14155
ECD_02709	ECD_02709	1	CP001509	2845149	2845919	-		putative selenium-dependent hydroxylase accessory protein	yqeC	uncharacterized protein YqeC	ECD_RS14160
ECD_02710	ECD_02710	1	CP001509	2846022	2846600	+		CTP:molybdopterin cytidylyltransferase	mocA	molybdenum cofactor cytidylyltransferase	ECD_RS14165
ECD_02711	ECD_02711	1	CP001509	2846921	2850019	+		putative Fe-S subunit oxidoreductase subunit	ygfK	putative oxidoreductase, Fe-S subunit	ECD_RS14170
ECD_02712	ECD_02712	1	CP001509	2850022	2851350	+		putative chlorohydrolase/aminohydrolase	ssnA	putative aminohydrolase SsnA	ECD_RS14175
ECD_02713	ECD_02713	1	CP001509	2851401	2852180	+		putative oxidoreductase	ygfM	putative oxidoreductase	ECD_RS14180
ECD_02714	ECD_02714	1	CP001509	2852177	2855047	+		putative hypoxanthine oxidase, molybdopterin-binding/Fe-S binding	xdhD	fused putative xanthine/hypoxanthine oxidase: molybdopterin-binding subunit and Fe-S binding subunit	ECD_RS14185
ECD_02715	ECD_02715	1	CP001509	2855212	2856612	+		xanthine permease	xanQ	xanthine:H+ symporter XanQ	ECD_RS14190
ECD_02716	ECD_02716	1	CP001509	2856627	2857946	+		guanine deaminase	guaD	guanine deaminase	ECD_RS14195
ECD_02717	ECD_02717	1	CP001509	2857982	2859349	+		guanine/hypoxanthine permease, high affinity; guanine/hypoxanthine:H+ symporter	ghxQ	guanine/hypoxanthine transporter GhxQ	ECD_RS14200
ECD_02718	ECD_02718	1	CP001509	2859385	2859873	-		putative 4Fe-4S ferredoxin-type oxidoreductase subunit			
ECD_02719	ECD_02719	1	CP001509	2859873	2861792	-		putative oxidoreductase, Fe-S subunit/nucleotide-binding subunit	ygfT	putative oxidoreductase YgfT	ECD_RS14210
ECD_02720	ECD_02720	1	CP001509	2862228	2863676	+		uric acid permease	uacT	urate:H<sup>+</sup> symporter	ECD_RS14220
ECD_04357	ECD_04357	1	CP001509	2863678	2863803	+		small predicted membrane protein			
ECD_02721	ECD_02721	1	CP001509	2863926	2864474	+		isopentenyl diphosphate isomerase	idi	isopentenyl-diphosphate &Delta;-isomerase	ECD_RS14230
ECD_02722	ECD_02722	1	CP001509	2864517	2866034	-		lysine tRNA synthetase, constitutive	lysS	lysine&mdash;tRNA ligase	ECD_RS14235
ECD_02723	ECD_02723	7	CP001509	2866044	2867142	-		peptide chain release factor RF-2			
ECD_02724	ECD_02724	1	CP001509	2867233	2868966	-		ssDNA exonuclease, 5	recJ	ssDNA-specific exonuclease RecJ	ECD_RS14245
ECD_02725	ECD_02725	1	CP001509	2868972	2869682	-		protein disulfide isomerase II	dsbC	protein disulfide isomerase DsbC	ECD_RS14250
ECD_02726	ECD_02726	1	CP001509	2869707	2870603	-		site-specific tyrosine recombinase	xerD	site-specific recombinase	ECD_RS14255
ECD_02727	ECD_02727	1	CP001509	2870715	2871236	+		flavodoxin 2	fldB	flavodoxin 2	ECD_RS14260
ECD_02728	ECD_02728	1	CP001509	2871276	2871683	-		toxin of CptAB toxin-antitoxin pair	ygfX	protein YgfX	ECD_RS14265
ECD_02729	ECD_02729	1	CP001509	2871664	2871930	-		flavinator of succinate dehydrogenase; antitoxin of CptAB toxin-antitoxin pair	sdhE	FAD assembly factor	ECD_RS14270
ECD_02730	ECD_02730	1	CP001509	2872173	2873153	+		iron-sulfur cluster repair protein, plumbagin resistance	ygfZ	folate-binding protein YgfZ	ECD_RS14275
ECD_02731	ECD_02731	1	CP001509	2873349	2874008	-		hemolysin III family HylIII inner membrane protein	trhA	transmembrane homeostasis protein A	ECD_RS14280
ECD_02732	ECD_02732	1	CP001509	2874172	2874483	-		UPF0267 family protein	yqfB	<i>N</i><sup>4</sup>-acetylcytidine amidohydrolase	ECD_RS14285
ECD_02733	ECD_02733	1	CP001509	2874522	2875961	+		6-phospho-beta-glucosidase A	bglA	6-phospho-&beta;-glucosidase A	ECD_RS14290
ECD_02734	ECD_02734	1	CP001509	2876018	2876761	-		putative NAD(P)-dependent oxidoreductase	ygfF	putative oxidoreductase YgfF	ECD_RS14295
ECD_02735	ECD_02735	1	CP001509	2877027	2879900	-		glycine decarboxylase, PLP-dependent, subunit P of glycine cleavage complex	gcvP	glycine decarboxylase	ECD_RS14300
ECD_02736	ECD_02736	1	CP001509	2880019	2880408	-		glycine cleavage complex lipoylprotein	gcvH	glycine cleavage system H protein	ECD_RS14305
ECD_02737	ECD_02737	1	CP001509	2880432	2881526	-		aminomethyltransferase, tetrahydrofolate-dependent, subunit (T protein) of glycine cleavage complex	gcvT	aminomethyltransferase	ECD_RS14310
ECD_02738	ECD_02738	1	CP001509	2881973	2883175	-		2-octaprenylphenol hydroxylase, FAD-dependent	ubiI	2-octaprenylphenol 6-hydroxylase	ECD_RS14315
ECD_02739	ECD_02739	1	CP001509	2883198	2884376	-		2-octaprenyl-6-methoxyphenol hydroxylase, FAD/NAD(P)-binding	ubiH	2-octaprenyl-6-methoxyphenol 4-hydroxylase	ECD_RS14320
ECD_02740	ECD_02740	1	CP001509	2884373	2885698	-		proline aminopeptidase P II	pepP	Xaa-Pro aminopeptidase	ECD_RS14325
ECD_02741	ECD_02741	1	CP001509	2885724	2886302	-		UPF0149 family protein	ygfB	PF03695 family protein YgfB	ECD_RS14330
ECD_02742	ECD_02742	1	CP001509	2886470	2886799	+		FtsZ stabilizer	zapA	cell division protein ZapA	ECD_RS14335
ECD_02743	ECD_02743	1	CP001509	2887099	2887647	+		5-formyltetrahydrofolate cyclo-ligase family protein	fau	5-formyltetrahydrofolate cyclo-ligase	ECD_RS14340
ECD_02744	ECD_02744	1	CP001509	2888036	2889268	-		D-3-phosphoglycerate dehydrogenase	serA	phosphoglycerate dehydrogenase	ECD_RS14345
ECD_02745	ECD_02745	1	CP001509	2889524	2890183	-		ribose 5-phosphate isomerase, constitutive	rpiA	ribose-5-phosphate isomerase A	ECD_RS14350
ECD_02746	ECD_02746	1	CP001509	2890239	2890469	-		hypothetical protein	RS14355	hypothetical protein	ECD_RS14355
ECD_02747	ECD_02747	1	CP001509	2890611	2891504	+		transcriptional regulator for arginine transport and DNA replication genes; replication initiation inhibitor	argP	DNA-binding transcriptional dual regulator ArgP	ECD_RS14360
ECD_02748	ECD_02748	1	CP001509	2891708	2893852	+		methylmalonyl-CoA mutase	scpA	methylmalonyl-CoA mutase	ECD_RS14365
ECD_02749	ECD_02749	1	CP001509	2893845	2894840	+		membrane ATPase/protein kinase	argK	methylmalonyl-CoA mutase-interacting GTPase YgfD	ECD_RS14370
ECD_02750	ECD_02750	1	CP001509	2894851	2895636	+		methylmalonyl-CoA decarboxylase, biotin-independent	scpB	methylmalonyl-CoA decarboxylase	ECD_RS14375
ECD_02751	ECD_02751	1	CP001509	2895660	2897138	+		propionyl-CoA:succinate CoA transferase	scpC	propionyl-CoA:succinate CoA transferase	ECD_RS14380
ECD_02752	ECD_02752	1	CP001509	2897135	2898031	-		putative DNA-binding transcriptional regulator	srsR	DNA-binding transcriptional activator YgfI	ECD_RS14385
ECD_02753	ECD_02753	1	CP001509	2898198	2898938	-		oxidative stress defense protein	yggE	DUF541 domain-containing protein YggE	ECD_RS14390
ECD_02754	ECD_02754	1	CP001509	2899031	2899666	-		arginine transporter	argO	L-arginine exporter	ECD_RS14395
ECD_02755	ECD_02755	1	CP001509	2899805	2900665	-		mechanosensitive channel protein, small conductance	mscS	small conductance mechanosensitive channel MscS	ECD_RS14400
ECD_02756	ECD_02756	1	CP001509	2901023	2902102	-		fructose-bisphosphate aldolase, class II	fbaA	fructose-bisphosphate aldolase class II	ECD_RS14405
ECD_02757	ECD_02757	1	CP001509	2902317	2903480	-		phosphoglycerate kinase	pgk	phosphoglycerate kinase	ECD_RS14410
ECD_02758	ECD_02758	1	CP001509	2903530	2904549	-		D-erythrose 4-phosphate dehydrogenase	epd	D-erythrose-4-phosphate dehydrogenase	ECD_RS14415
ECD_02759	ECD_02759	1	CP001509	2904834	2905547	-		putative PanK family P-loop kinase	yggC	P-loop NTPase domain-containing protein YggC	ECD_RS14420
ECD_02760	ECD_02760	1	CP001509	2905544	2906053	-		MtlR family putative transcriptional repressor	fumE	fumarase E	ECD_RS14425
ECD_02761	ECD_02761	1	CP001509	2906075	2907040	-		fructose 1,6 bisphosphatase isozyme	yggF	fructose 1,6-bisphosphatase YggF	ECD_RS14430
ECD_02762	ECD_02762	1	CP001509	2907037	2908314	-		putative Zn-binding dehydrogenase	yggP	putative zinc-binding dehydrogenase YggP	ECD_RS14435
ECD_02763	ECD_02763	1	CP001509	2908329	2909717	-		putative mannitol-specific PTS IIB and IIC components	cmtA	mannitol-specific PTS enzyme IICB component CmtA	ECD_RS14440
ECD_02764	ECD_02764	1	CP001509	2909772	2910188	-		putative mannitol-specific enzyme IIA component of PTS	cmtB	mannitol-specific PTS enzyme IIA component CmtB	ECD_RS14445
ECD_02765	ECD_02765	1	CP001509	2910502	2912493	-		transketolase 1, thiamine triphosphate-binding	tktA	transketolase 1	ECD_RS14450
ECD_02766	ECD_02766	1	CP001509	2912771	2913529	+		Phe-Phe periplasmic metalloprotease, OM lipoprotein; low salt-inducible; Era-binding heat shock protein	loiP	metalloprotease LoiP	ECD_RS14455
ECD_02767	ECD_02767	1	CP001509	2913735	2914655	-		agmatinase	speB	agmatinase	ECD_RS14460
ECD_02768	ECD_02768	1	CP001509	2914793	2916769	-		biosynthetic arginine decarboxylase, PLP-binding	speA	biosynthetic arginine decarboxylase	ECD_RS14465
ECD_02769	ECD_02769	1	CP001509	2916778	2916909	-		uncharacterized protein	yqgB	acid stress response protein YqgB	ECD_RS14470
ECD_02770	ECD_02770	1	CP001509	2917045	2917260	+		uncharacterized protein	yqgC	protein YqgC	ECD_RS24900
ECD_02771	ECD_02771	1	CP001509	2917257	2917508	-		putative inner membrane protein	yqgD	DUF2684 domain-containing protein YqgD	ECD_RS14480
ECD_02772	ECD_02772	1	CP001509	2917564	2918718	+		S-adenosylmethionine synthetase	metK	methionine adenosyltransferase	ECD_RS14485
ECD_02773	ECD_02773	1	CP001509	2919142	2920536	+		D-galactose transporter	galP	galactose:H<sup>+</sup> symporter	ECD_RS14490
ECD_02774	ECD_02774	1	CP001509	2920613	2921110	+		Zn-dependent metalloprotease-related protein	yggI	protein YggI	ECD_RS14495
ECD_02775	ECD_02775	1	CP001509	2921205	2921912	+		DNA-specific endonuclease I	endA	DNA-specific endonuclease I	ECD_RS14500
ECD_02776	ECD_02776	1	CP001509	2921992	2922723	+		16S rRNA m(3)U1498 methyltransferase, SAM-dependent	rsmE	16S rRNA m<sup>3</sup>U1498 methyltransferase	ECD_RS14505
ECD_02777	ECD_02777	1	CP001509	2922736	2923686	+		glutathione synthetase	gshB	glutathione synthetase	ECD_RS14510
ECD_02778	ECD_02778	1	CP001509	2923795	2924358	+		uncharacterized protein	yqgE	DUF179 domain-containing protein YqgE	ECD_RS14515
ECD_02779	ECD_02779	1	CP001509	2924358	2924774	+		putative Holliday junction resolvase	yqgF	ribonuclease H-like domain-containing nuclease	ECD_RS14520
ECD_02780	ECD_02780	1	CP001509	2924958	2925938	-		putative PilT family AAA+ ATPase	yggR	Type II/IV secretion system family protein	ECD_RS14525
ECD_02781	ECD_02781	1	CP001509	2925956	2926660	+		UPF0001 family protein, PLP-binding	yggS	PLP homeostasis protein	ECD_RS14530
ECD_02782	ECD_02782	1	CP001509	2926678	2927244	+		putative inner membrane protein; compensates for loss in K+ uptake	yggT	uncharacterized protein YggT	ECD_RS14535
ECD_02783	ECD_02783	1	CP001509	2927241	2927531	+		UPF0235 family protein	yggU	DUF167 domain-containing protein YggU	ECD_RS14540
ECD_02784	ECD_02784	1	CP001509	2927539	2928132	+		dITP/XTP pyrophosphatase	rdgB	dITP/XTP pyrophosphatase	ECD_RS14545
ECD_02785	ECD_02785	1	CP001509	2928125	2929261	+		HemN family putative oxidoreductase	hemW	heme chaperone HemW	ECD_RS14550
ECD_02786	ECD_02786	1	CP001509	2929326	2930333	-		DUF1202 family putative secreted protein	yggM	DUF1202 domain-containing protein YggM	ECD_RS14555
ECD_02787	ECD_02787	1	CP001509	2930450	2931496	-		periplasmic L-asparaginase 2	ansB	L-asparaginase 2	ECD_RS14560
ECD_02788	ECD_02788	1	CP001509	2931672	2932391	-		DUF2884 family putative periplasmic protein	yggN	DUF2884 domain-containing protein YggN	ECD_RS14565
ECD_02789	ECD_02789	1	CP001509	2932575	2932901	-		DUF469 family protein	yggL	putative ribosome assembly factor YggL	ECD_RS14575
ECD_02790	ECD_02790	1	CP001509	2932901	2933620	-		tRNA m(7)G46 methyltransferase, SAM-dependent	trmB	tRNA m<sup>7</sup>G46 methyltransferase	ECD_RS14580
ECD_02791	ECD_02791	1	CP001509	2933781	2934833	+		adenine DNA glycosylase	mutY	adenine DNA glycosylase	ECD_RS14585
ECD_02792	ECD_02792	1	CP001509	2934861	2935136	+		oxidative damage protective factor for iron-sulfur proteins	yggX	putative Fe<sup>2+</sup>-trafficking protein	ECD_RS14590
